Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Palm_x,Palm_y,Palm_z,Wrist_x,Wrist_y,Wrist_z,Thumb_MCP_x,Thumb_MCP_y,Thumb_MCP_z,Thumb_PIP_x,Thumb_PIP_y,Thumb_PIP_z,Thumb_DIP_x,Thumb_DIP_y,Thumb_DIP_z,Thumb_TIP_x,Thumb_TIP_y,Thumb_TIP_z,Index_MCP_x,Index_MCP_y,Index_MCP_z,Index_PIP_x,Index_PIP_y,Index_PIP_z,Index_DIP_x,Index_DIP_y,Index_DIP_z,Index_TIP_x,Index_TIP_y,Index_TIP_z,Middle_MCP_x,Middle_MCP_y,Middle_MCP_z,Middle_PIP_x,Middle_PIP_y,Middle_PIP_z,Middle_DIP_x,Middle_DIP_y,Middle_DIP_z,Middle_TIP_x,Middle_TIP_y,Middle_TIP_z,Ring_MCP_x,Ring_MCP_y,Ring_MCP_z,Ring_PIP_x,Ring_PIP_y,Ring_PIP_z,Ring_DIP_x,Ring_DIP_y,Ring_DIP_z,Ring_TIP_x,Ring_TIP_y,Ring_TIP_z,Pinky_MCP_x,Pinky_MCP_y,Pinky_MCP_z,Pinky_PIP_x,Pinky_PIP_y,Pinky_PIP_z,Pinky_DIP_x,Pinky_DIP_y,Pinky_DIP_z,Pinky_TIP_x,Pinky_TIP_y,Pinky_TIP_z
29,86,131,57,51,42,30,23,-23.433507919311523,-31.232833862304688,-2.215367078781128,19.705900192260742,33.5922966003418,47.30548095703125,-2.2132041454315186,7.137311935424805,13.906074523925781,19.305936813354492,-22.46929931640625,-10.814520835876465,0.10537182539701462,8.423429489135742,-41.7735595703125,-38.91877365112305,-34.241485595703125,-29.727127075195312,-57.32450866699219,-59.84916305541992,-59.19668197631836,-57.2815055847168,3.3302857875823975,53.55839157104492,56.545310974121094,14.49006462097168,-14.807380676269531,-31.796737670898438,-17.423603057861328,-57.16424560546875,-78.25198364257812,-91.90040588378906,-18.71433448791504,-59.32347869873047,-76.1402587890625,-83.03450775146484,-14.393752098083496,-56.22569274902344,-80.72728729248047,-96.11388397216797,-9.233685493469238,-42.557334899902344,-60.685646057128906,-76.20562744140625,144.30584716796875,133.214111328125,132.79238891601562,134.89402770996094,135.3677215576172,139.69053649902344,160.2869873046875,158.6752166748047,152.52212524414062,145.5523223876953,154.72402954101562,136.93971252441406,118.7933120727539,104.55725860595703,145.87562561035156,138.99075317382812,130.5144805908203,122.85950469970703,133.78439331054688,130.0518341064453,125.93828582763672,121.02179718017578
31,91,121,53,52,40,30,22,-23.410005569458008,-31.221200942993164,-2.20455265045166,19.67873191833496,33.53597640991211,47.217411041259766,-2.189992904663086,6.872137546539307,13.477747917175293,18.777923583984375,-22.443115234375,-10.330845832824707,0.9009233713150024,9.360555648803711,-41.74480056762695,-38.814510345458984,-34.10363006591797,-29.573463439941406,-57.29197692871094,-59.808048248291016,-59.154319763183594,-57.24014663696289,3.3363020420074463,53.578426361083984,56.57573318481445,14.498335838317871,-14.81348991394043,-31.836261749267578,-17.434490203857422,-57.26155471801758,-78.52579498291016,-92.38134002685547,-18.723655700683594,-58.84973907470703,-74.81219482421875,-80.89212799072266,-14.396245002746582,-56.210384368896484,-80.69673156738281,-96.07538604736328,-9.223206520080566,-42.54236602783203,-60.66614532470703,-76.18183898925781,144.27220153808594,133.2525634765625,132.8485565185547,134.90211486816406,135.33840942382812,139.63026428222656,160.2317657470703,159.21624755859375,153.50946044921875,146.880126953125,154.6576385498047,136.09938049316406,117.38074493408203,102.85990142822266,145.80694580078125,138.84608459472656,130.34439086914062,122.68279266357422,133.71640014648438,129.93826293945312,125.80497741699219,120.87457275390625
30,86,127,54,53,40,31,23,-23.360225677490234,-31.195072174072266,-2.1797845363616943,19.67837905883789,33.51316833496094,47.16342544555664,-2.1280734539031982,6.713680744171143,13.192138671875,18.41261100769043,-22.38180160522461,-9.776288986206055,1.7595568895339966,10.337069511413574,-41.68716049194336,-38.65089797973633,-33.89151382446289,-29.338008880615234,-57.239044189453125,-59.750038146972656,-59.10102462768555,-57.19561004638672,3.3469178676605225,53.60727310180664,56.61771774291992,14.524895668029785,-14.798097610473633,-31.855600357055664,-17.446165084838867,-57.331642150878906,-78.72139739990234,-92.72518920898438,-18.73299217224121,-58.30754470825195,-73.33171844482422,-78.5395736694336,-14.39641284942627,-56.1842041015625,-80.6442642211914,-96.00514221191406,-9.206242561340332,-42.5192985534668,-60.63761901855469,-76.14884185791016,144.21221923828125,133.29295349121094,132.8888397216797,134.8932342529297,135.2900390625,139.5430908203125,160.12652587890625,159.5603790283203,154.18661499023438,147.81036376953125,154.5540771484375,135.1588592529297,115.85760498046875,101.06941223144531,145.71588134765625,138.6431121826172,130.09291076660156,122.40950775146484,133.6387481689453,129.80381774902344,125.64595794677734,120.6981201171875
31,82,130,54,54,37,28,25,-23.313373565673828,-31.18287467956543,-2.1695122718811035,19.667171478271484,33.4732666015625,47.089664459228516,-2.059475898742676,6.608615875244141,12.992183685302734,18.15436363220215,-22.316116333007812,-9.23932933807373,2.568157434463501,11.23175048828125,-41.62959289550781,-38.46530532836914,-33.64380645751953,-29.058364868164062,-57.19217300415039,-59.69491958618164,-59.047603607177734,-57.14756393432617,3.355368137359619,53.63332748413086,56.66053009033203,14.556448936462402,-14.780266761779785,-31.870223999023438,-17.458093643188477,-57.385101318359375,-78.85984802246094,-92.95818328857422,-18.74481201171875,-57.71503448486328,-71.74381256103516,-76.04885864257812,-14.401029586791992,-56.15850830078125,-80.58549499511719,-95.92134857177734,-9.195061683654785,-42.5015983581543,-60.61304473876953,-76.11725616455078,144.1459197998047,133.3331298828125,132.916259765625,134.91836547851562,135.2999267578125,139.5311737060547,160.0044708251953,159.78843688964844,154.64503479003906,148.43173217773438,154.4425811767578,134.1561737060547,114.27864074707031,99.2521743774414,145.62570190429688,138.43106079101562,129.82131958007812,122.10698699951172,133.56915283203125,129.67269897460938,125.48472595214844,120.51290893554688
32,81,115,51,48,33,30,27,-23.262208938598633,-31.17011833190918,-2.1588828563690186,19.66220474243164,33.42790985107422,47.00591278076172,-1.9826563596725464,6.567805767059326,12.891439437866211,18.018516540527344,-22.243310928344727,-8.706961631774902,3.348952531814575,12.072609901428223,-41.56686019897461,-38.24839782714844,-33.352359771728516,-28.7289981842041,-57.142791748046875,-59.642337799072266,-59.00303649902344,-57.116085052490234,3.3617305755615234,53.65515899658203,56.699989318847656,14.588824272155762,-14.767030715942383,-31.892297744750977,-17.468873977661133,-57.42177963256836,-78.95111083984375,-93.10552215576172,-18.757003784179688,-57.142974853515625,-70.17874145507812,-73.58322143554688,-14.408032417297363,-56.12711715698242,-80.51288604736328,-95.81787872314453,-9.188666343688965,-42.48896408081055,-60.59516143798828,-76.0954818725586,144.0832977294922,133.37094116210938,132.9348602294922,134.9578857421875,135.32643127441406,139.53826904296875,159.8848419189453,159.9432373046875,154.9563751220703,148.84230041503906,154.33792114257812,133.2546844482422,112.85704803466797,97.63557434082031,145.5457000732422,138.1993865966797,129.51516723632812,121.76229095458984,133.51220703125,129.56077575683594,125.34894561767578,120.36004638671875
34,96,109,46,49,36,31,24,-23.200702667236328,-31.19341278076172,-2.1869864463806152,19.599061965942383,33.29770278930664,46.791194915771484,-1.8645145893096924,6.449225425720215,12.665698051452637,17.73505973815918,-22.133987426757812,-7.630227088928223,4.867783069610596,13.632867813110352,-41.47974395751953,-37.79623031616211,-32.699073791503906,-27.95900535583496,-57.08515930175781,-59.554080963134766,-58.907798767089844,-57.02116012573242,3.3422017097473145,53.65815353393555,56.74168395996094,14.614951133728027,-14.772300720214844,-31.97479820251465,-17.509536743164062,-57.507835388183594,-79.12618255615234,-93.35803985595703,-18.806678771972656,-55.87465286254883,-66.76859283447266,-68.30159759521484,-14.455547332763672,-56.08974075317383,-80.370361328125,-95.58468627929688,-9.219215393066406,-42.51007843017578,-60.60405349731445,-76.09051513671875,144.0354461669922,133.49313354492188,133.01150512695312,135.08738708496094,135.45260620117188,139.62106323242188,159.73239135742188,160.3376007080078,155.60769653320312,149.62673950195312,154.2198944091797,131.48611450195312,110.12115478515625,94.62246704101562,145.47772216796875,137.8299560546875,128.96865844726562,121.10853576660156,133.48988342285156,129.44090270996094,125.17791748046875,120.14604949951172
32,96,131,62,51,35,32,25,-23.1809024810791,-31.20781898498535,-2.2033708095550537,19.564714431762695,33.250038146972656,46.70720672607422,-1.8215117454528809,6.3782267570495605,12.549850463867188,17.59836196899414,-22.094707489013672,-7.1433844566345215,5.532241344451904,14.27936840057373,-41.44965744018555,-37.55628967285156,-32.33082962036133,-27.510046005249023,-57.06731033325195,-59.52229309082031,-58.87318801879883,-56.98723602294922,3.33191180229187,53.655426025390625,56.754390716552734,14.620055198669434,-14.773126602172852,-32.00706100463867,-17.526283264160156,-57.542964935302734,-79.19756317138672,-93.45426940917969,-18.827713012695312,-55.266517639160156,-65.11265563964844,-65.74102783203125,-14.476815223693848,-56.06015396118164,-80.27076721191406,-95.41954040527344,-9.235190391540527,-42.52312469482422,-60.6131706237793,-76.09542846679688,144.02330017089844,133.54327392578125,133.0419464111328,135.15167236328125,135.53846740722656,139.69447326660156,159.68006896972656,160.56201171875,155.94044494628906,150.0011749267578,154.18228149414062,130.7325439453125,108.96739959716797,93.39566040039062,145.4603729248047,137.64178466796875,128.66441345214844,120.7271499633789,133.4907989501953,129.4093780517578,125.13018035888672,120.08514404296875
32,100,133,67,51,37,38,24,-23.160552978515625,-31.2231502532959,-2.220801591873169,19.53565788269043,33.205806732177734,46.62765121459961,-1.7777059078216553,6.306074142456055,12.433392524719238,17.46156883239746,-22.054393768310547,-6.625574111938477,6.215226650238037,14.914092063903809,-41.41841506958008,-37.300682067871094,-31.94017791748047,-27.035816192626953,-57.048118591308594,-59.48768615722656,-58.83358383178711,-56.94556427001953,3.320383071899414,53.6510009765625,56.766475677490234,14.627557754516602,-14.772518157958984,-32.03805160522461,-17.543312072753906,-57.57747268676758,-79.26215362548828,-93.53523254394531,-18.84983253479004,-54.56998062133789,-63.239784240722656,-62.873470306396484,-14.499967575073242,-56.019107818603516,-80.146484375,-95.21978759765625,-9.253739356994629,-42.53868103027344,-60.62428665161133,-76.10127258300781,144.01724243164062,133.59889221191406,133.07876586914062,135.21670532226562,135.61581420898438,139.75486755371094,159.63461303710938,160.76019287109375,156.2214813232422,150.3043212890625,154.1509246826172,129.91787719726562,107.75285339355469,92.145751953125,145.4486541748047,137.40701293945312,128.28631591796875,120.25711059570312,133.49684143066406,129.38194274902344,125.08475494384766,120.02433776855469
31,94,129,70,47,40,38,24,-23.141952514648438,-31.237092971801758,-2.236682891845703,19.493392944335938,33.14108657836914,46.52878189086914,-1.7376997470855713,6.189425468444824,12.249921798706055,17.244272232055664,-22.017568588256836,-6.199397563934326,6.75591516494751,15.387185096740723,-41.38986587524414,-37.0324821472168,-31.525737762451172,-26.529815673828125,-57.030574798583984,-59.45592498779297,-58.79590606689453,-56.904029846191406,3.309844493865967,53.646888732910156,56.77745056152344,14.626578330993652,-14.783684730529785,-32.077354431152344,-17.558847427368164,-57.61285400390625,-79.34835052490234,-93.66394805908203,-18.87002182006836,-53.952903747558594,-61.57952880859375,-60.34455108642578,-14.521108627319336,-55.973548889160156,-80.01376342773438,-95.00728607177734,-9.270679473876953,-42.55266189575195,-60.63364028930664,-76.104736328125,144.01168823242188,133.6497802734375,133.11248779296875,135.28280639648438,135.6995391845703,139.83172607421875,159.593017578125,161.07147216796875,156.6887969970703,150.84617614746094,154.1222381591797,129.21852111816406,106.73887634277344,91.13880920410156,145.4379119873047,137.1813507080078,127.9187240600586,119.797119140625,133.5023651123047,129.35523986816406,125.03953552246094,119.96255493164062
31,102,127,67,48,37,37,22,-23.126934051513672,-31.25142478942871,-2.2527787685394287,19.4540958404541,33.10783004760742,46.460384368896484,-1.7032603025436401,6.099509239196777,12.109847068786621,17.0804500579834,-21.986051559448242,-5.813754081726074,7.2255425453186035,15.774877548217773,-41.36589050292969,-36.792301177978516,-31.15185546875,-26.071752548217773,-57.01663589477539,-59.42820739746094,-58.76265335083008,-56.86735916137695,3.3005530834198,53.64297103881836,56.78709030151367,14.626080513000488,-14.780743598937988,-32.1035270690918,-17.57208251953125,-57.638187408447266,-79.41268920898438,-93.75882720947266,-18.88762664794922,-53.38977813720703,-60.07079315185547,-58.06037139892578,-14.539871215820312,-55.92344665527344,-79.87466430664062,-94.78682708740234,-9.286076545715332,-42.565486907958984,-60.642398834228516,-76.10838317871094,144.0097198486328,133.69700622558594,133.143798828125,135.3491668701172,135.8085174560547,139.9324493408203,159.55905151367188,161.34017944335938,157.0838623046875,151.296142578125,154.10015869140625,128.61924743652344,105.88863372802734,90.32415008544922,145.43209838867188,136.9500732421875,127.53855895996094,119.3199462890625,133.5111846923828,129.33547973632812,125.00362396240234,119.91236114501953
37,92,136,74,52,36,42,21,-23.099227905273438,-31.271469116210938,-2.2757177352905273,19.424631118774414,33.088233947753906,46.3930549621582,-1.6408286094665527,6.105031490325928,12.095804214477539,17.058338165283203,-21.92994499206543,-5.439162731170654,7.643730163574219,16.08881950378418,-41.324195861816406,-36.528564453125,-30.7518367767334,-25.58652687072754,-56.99428939819336,-59.38405227661133,-58.71070098876953,-56.811485290527344,3.2828235626220703,53.632572174072266,56.79705810546875,14.63453197479248,-14.767114639282227,-32.13398742675781,-17.594690322875977,-57.66488265991211,-79.4519271850586,-93.79895782470703,-18.91717529296875,-52.81679153442383,-58.58026885986328,-55.84352493286133,-14.57174015045166,-55.8809700012207,-79.73567199707031,-94.55873107910156,-9.313669204711914,-42.589420318603516,-60.66032409667969,-76.11881256103516,144.00857543945312,133.76963806152344,133.18194580078125,135.42222595214844,135.91806030273438,140.01071166992188,159.5033721923828,161.43463134765625,157.21505737304688,151.4226531982422,154.06971740722656,127.9912109375,105.03560638427734,89.52507019042969,145.43280029296875,136.7143096923828,127.14169311523438,118.81571197509766,133.5392303466797,129.32200622558594,124.96635437011719,119.85386657714844
42,109,129,61,48,38,43,22,-23.077848434448242,-31.294689178466797,-2.301703453063965,19.399829864501953,33.071807861328125,46.34743881225586,-1.5878099203109741,6.091888904571533,12.05746841430664,17.0083065032959,-21.882408142089844,-5.113686561584473,7.993255615234375,16.330862045288086,-41.2895622253418,-36.25212860107422,-30.31886863708496,-25.052106857299805,-56.97696304321289,-59.345314025878906,-58.664424896240234,-56.761539459228516,3.264507532119751,53.62029266357422,56.804256439208984,14.645025253295898,-14.752016067504883,-32.14293670654297,-17.616281509399414,-57.69074630737305,-79.49494171142578,-93.84986114501953,-18.945899963378906,-52.317665100097656,-57.266475677490234,-53.888946533203125,-14.603460311889648,-55.83148956298828,-79.57547760009766,-94.29313659667969,-9.342345237731934,-42.614646911621094,-60.68000411987305,-76.13174438476562,144.0068817138672,133.83352661132812,133.2154541015625,135.50570678710938,136.04202270507812,140.12734985351562,159.45333862304688,161.5528564453125,157.38650512695312,151.6036376953125,154.0419464111328,127.46463012695312,104.33332824707031,88.8910903930664,145.4325408935547,136.469482421875,126.71900177001953,118.27050018310547,133.5631561279297,129.30682373046875,124.92940521240234,119.79788208007812
47,111,135,59,52,40,39,23,-23.039581298828125,-31.34003257751465,-2.3523752689361572,19.349720001220703,33.0030632019043,46.24182891845703,-1.4888972043991089,5.9983673095703125,11.884490966796875,16.795888900756836,-21.794389724731445,-4.604008197784424,8.499577522277832,16.631744384765625,-41.22662353515625,-35.707176208496094,-29.451826095581055,-23.9727783203125,-56.94776916503906,-59.25242233276367,-58.54369354248047,-56.62199020385742,3.2248518466949463,53.59010314941406,56.809940338134766,14.657048225402832,-14.74755573272705,-32.16372299194336,-17.659664154052734,-57.74176025390625,-79.60359954833984,-94.0015869140625,-19.003232955932617,-51.51425552368164,-55.156803131103516,-50.77083969116211,-14.667590141296387,-55.72368240356445,-79.22747802734375,-93.71290588378906,-9.402596473693848,-42.66702651977539,-60.718257904052734,-76.152099609375,143.99656677246094,133.9385986328125,133.2594451904297,135.65847778320312,136.25198364257812,140.34934997558594,159.3532257080078,161.9445343017578,157.9717559814453,152.26278686523438,153.986328125,126.6231689453125,103.2486572265625,87.95103454589844,145.43023681640625,135.97531127929688,125.85134887695312,117.14055633544922,133.6072998046875,129.2555694580078,124.82460021972656,119.64645385742188
47,116,150,55,53,40,40,24,-23.028715133666992,-31.365375518798828,-2.380086660385132,19.311403274536133,32.96730422973633,46.19102478027344,-1.4517461061477661,6.0057148933410645,11.8839750289917,16.79348373413086,-21.761943817138672,-4.371441841125488,8.718890190124512,16.742788314819336,-41.205039978027344,-35.45591354370117,-29.035572052001953,-23.443687438964844,-56.940826416015625,-59.204219818115234,-58.474552154541016,-56.53633499145508,3.2088582515716553,53.57655715942383,56.81187438964844,14.655546188354492,-14.747184753417969,-32.173709869384766,-17.674816131591797,-57.755733489990234,-79.62321472167969,-94.01783752441406,-19.025297164916992,-51.1213264465332,-54.140464782714844,-49.28314208984375,-14.69396686553955,-55.660343170166016,-79.03080749511719,-93.38323211669922,-9.42916488647461,-42.69025802612305,-60.73388671875,-76.1574478149414,143.9888916015625,133.9732208251953,133.2670135498047,135.70130920410156,136.32781982421875,140.42974853515625,159.3097381591797,162.00323486328125,158.04991149902344,152.33084106445312,153.96241760253906,126.23817443847656,102.7676010131836,87.55545043945312,145.42884826660156,135.72491455078125,125.39762878417969,116.53962707519531,133.6253204345703,129.22666931152344,124.76822662353516,119.56566619873047
46,108,152,56,54,41,40,26,-23.018585205078125,-31.390453338623047,-2.407517433166504,19.279430389404297,32.95136260986328,46.172637939453125,-1.4147064685821533,6.057650566101074,11.941722869873047,16.85307502746582,-21.73014259338379,-4.163269519805908,8.902313232421875,16.815696716308594,-41.18471908569336,-35.23626708984375,-28.676151275634766,-22.99028778076172,-56.9360466003418,-59.16311264038086,-58.41509246826172,-56.462486267089844,3.1900718212127686,53.56012725830078,56.809818267822266,14.653703689575195,-14.740534782409668,-32.1645393371582,-17.69298553466797,-57.772342681884766,-79.63404846191406,-94.01888275146484,-19.04981803894043,-50.747501373291016,-53.173683166503906,-47.87339401245117,-14.722396850585938,-55.605712890625,-78.85651397705078,-93.0912857055664,-9.457640647888184,-42.715293884277344,-60.75159454345703,-76.16523742675781,143.97970581054688,134.00534057617188,133.2692108154297,135.74729919433594,136.4208984375,140.5413818359375,159.263427734375,161.9387969970703,157.9622344970703,152.22018432617188,153.9376678466797,125.86845397949219,102.3154525756836,87.19357299804688,145.4282989501953,135.49688720703125,124.9889144897461,116.0018310546875,133.6455078125,129.20252990722656,124.71754455566406,119.49102020263672
40,108,159,47,50,39,35,27,-23.007511138916016,-31.413476943969727,-2.4328746795654297,19.25499153137207,32.93870162963867,46.1471061706543,-1.3763126134872437,6.111234664916992,12.000889778137207,16.91358757019043,-21.697437286376953,-3.980955123901367,9.050053596496582,16.84832763671875,-41.16398620605469,-35.02574920654297,-28.33184814453125,-22.556102752685547,-56.93157958984375,-59.118709564208984,-58.34884262084961,-56.37796401977539,3.1696677207946777,53.541900634765625,56.80487823486328,14.65119457244873,-14.736784934997559,-32.170745849609375,-17.71285057067871,-57.79104995727539,-79.64607238769531,-94.01972198486328,-19.075538635253906,-50.404117584228516,-52.25525665283203,-46.522308349609375,-14.751708030700684,-55.552059173583984,-78.6829605102539,-92.79971313476562,-9.486964225769043,-42.740421295166016,-60.76785659790039,-76.16918182373047,143.969970703125,134.0353546142578,133.266845703125,135.77806091308594,136.4847869873047,140.6044158935547,159.2157440185547,161.8658447265625,157.8609161376953,152.09205627441406,153.91322326660156,125.52545928955078,101.90119934082031,86.87767028808594,145.42945861816406,135.27484130859375,124.5881576538086,115.47314453125,133.66842651367188,129.1744842529297,124.6576919555664,119.40178680419922
37,101,150,52,52,37,32,25,-22.985336303710938,-31.458885192871094,-2.483171224594116,19.219993591308594,32.947723388671875,46.17887496948242,-1.2930904626846313,6.223107814788818,12.140682220458984,17.07147216796875,-21.628870010375977,-3.734445333480835,9.201948165893555,16.79275131225586,-41.123844146728516,-34.59934997558594,-27.641084671020508,-21.691640853881836,-56.93034362792969,-59.02545928955078,-58.2067756652832,-56.196414947509766,3.1125972270965576,53.48944091796875,56.7752571105957,14.63412094116211,-14.731165885925293,-32.13728713989258,-17.770423889160156,-57.849971771240234,-79.66586303710938,-93.96378326416016,-19.14263916015625,-49.925846099853516,-50.89039611816406,-44.48948669433594,-14.824159622192383,-55.44955825805664,-78.33302307128906,-92.20909881591797,-9.558320999145508,-42.799930572509766,-60.80525588989258,-76.17686462402344,143.9473114013672,134.0938262939453,133.24273681640625,135.8311309814453,136.62237548828125,140.78651428222656,159.10540771484375,161.65199279785156,157.47845458984375,151.5393524169922,153.8618621826172,124.99314880371094,101.2642822265625,86.40513610839844,145.4408721923828,134.83566284179688,123.7911148071289,114.42179107666016,133.73268127441406,129.10910034179688,124.51338958740234,119.1859359741211
34,125,139,58,47,33,34,27,-22.985336303710938,-31.458885192871094,-2.483171224594116,19.219993591308594,32.947723388671875,46.17887496948242,-1.2930904626846313,6.223107814788818,12.140682220458984,17.07147216796875,-21.628870010375977,-3.734445333480835,9.201948165893555,16.79275131225586,-41.123844146728516,-34.59934997558594,-27.641084671020508,-21.691640853881836,-56.93034362792969,-59.02545928955078,-58.2067756652832,-56.196414947509766,3.1125972270965576,53.48944091796875,56.7752571105957,14.63412094116211,-14.731165885925293,-32.13728713989258,-17.770423889160156,-57.849971771240234,-79.66586303710938,-93.96378326416016,-19.14263916015625,-49.925846099853516,-50.89039611816406,-44.48948669433594,-14.824159622192383,-55.44955825805664,-78.33302307128906,-92.20909881591797,-9.558320999145508,-42.799930572509766,-60.80525588989258,-76.17686462402344,143.9473114013672,134.0938262939453,133.24273681640625,135.8311309814453,136.62237548828125,140.78651428222656,159.10540771484375,161.65199279785156,157.47845458984375,151.5393524169922,153.8618621826172,124.99314880371094,101.2642822265625,86.40513610839844,145.4408721923828,134.83566284179688,123.7911148071289,114.42179107666016,133.73268127441406,129.10910034179688,124.51338958740234,119.1859359741211
36,125,128,67,51,33,30,24,-22.95551872253418,-31.471363067626953,-2.499293804168701,19.210227966308594,32.99467468261719,46.22663879394531,-1.207980751991272,6.3167901039123535,12.252288818359375,17.19304084777832,-21.56133460998535,-3.5651369094848633,9.258307456970215,16.66193962097168,-41.08572769165039,-34.25362014770508,-27.092796325683594,-21.014503479003906,-56.933074951171875,-58.89669418334961,-58.00094223022461,-55.92390441894531,3.0267460346221924,53.4101676940918,56.70174026489258,14.567231178283691,-14.769010543823242,-32.172149658203125,-17.864904403686523,-57.95259475708008,-79.72012329101562,-93.92366790771484,-19.236371994018555,-49.57816696166992,-49.8443489074707,-42.92941665649414,-14.914396286010742,-55.39464569091797,-78.07533264160156,-91.75567626953125,-9.641721725463867,-42.86164855957031,-60.83003234863281,-76.15192413330078,143.9020538330078,134.11892700195312,133.1714630126953,135.81385803222656,136.6917724609375,140.8657684326172,158.96876525878906,161.3569793701172,156.96224975585938,150.808837890625,153.7936553955078,124.523681640625,100.71553039550781,85.9928970336914,145.4429168701172,134.48233032226562,123.15267944335938,113.5804214477539,133.79315185546875,128.9607696533203,124.23662567138672,118.79280853271484
36,127,142,70,49,34,32,23,-22.94963836669922,-31.484867095947266,-2.5146193504333496,19.19538116455078,33.0089111328125,46.2505989074707,-1.1757144927978516,6.374878406524658,12.336541175842285,17.29421043395996,-21.5375919342041,-3.526700258255005,9.244378089904785,16.57512664794922,-41.0761604309082,-34.12166213989258,-26.886940002441406,-20.764528274536133,-56.94324493408203,-58.836875915527344,-57.90057373046875,-55.78887939453125,2.990260124206543,53.374176025390625,56.66761779785156,14.533557891845703,-14.788091659545898,-32.18314743041992,-17.90162467956543,-57.9918098449707,-79.71818542480469,-93.84719848632812,-19.273799896240234,-49.490291595458984,-49.534751892089844,-42.452796936035156,-14.952149391174316,-55.37651824951172,-77.98338317871094,-91.59461212158203,-9.679235458374023,-42.88713836669922,-60.835960388183594,-76.13201141357422,143.87417602539062,134.11050415039062,133.1150360107422,135.76068115234375,136.6684112548828,140.8452606201172,158.90240478515625,161.1638641357422,156.60397338867188,150.29457092285156,153.7611083984375,124.37081146240234,100.5330810546875,85.85343170166016,145.44342041015625,134.3543243408203,122.92451477050781,113.2821044921875,133.8206787109375,128.8789520263672,124.08876037597656,118.58592224121094
36,137,115,73,51,35,33,21,-22.953022003173828,-31.504802703857422,-2.5362298488616943,19.17146110534668,33.00992202758789,46.26487350463867,-1.1551340818405151,6.423413276672363,12.409936904907227,17.383081436157227,-21.52496910095215,-3.5163559913635254,9.206988334655762,16.476104736328125,-41.07659912109375,-34.025962829589844,-26.735048294067383,-20.580120086669922,-56.96193313598633,-58.78952407836914,-57.81440734863281,-55.66927719116211,2.955995798110962,53.34046936035156,56.63475799560547,14.498915672302246,-14.810379981994629,-32.19489288330078,-17.936513900756836,-58.02677917480469,-79.71721649169922,-93.78167724609375,-19.30881690979004,-49.43949890136719,-49.31246566772461,-42.097843170166016,-14.987021446228027,-55.365394592285156,-77.91254425048828,-91.4683837890625,-9.713598251342773,-42.908775329589844,-60.83781051635742,-76.10791778564453,143.84805297851562,134.1017303466797,133.06134033203125,135.69752502441406,136.62435913085938,140.8030242919922,158.8406219482422,161.00506591796875,156.3087158203125,149.86862182617188,153.73098754882812,124.25132751464844,100.38838195800781,85.74272918701172,145.44412231445312,134.24867248535156,122.73689270019531,113.0373306274414,133.8465576171875,128.79566955566406,123.93958282470703,118.37794494628906
36,133,116,70,49,35,33,21,-22.958171844482422,-31.523723602294922,-2.5566518306732178,19.159780502319336,33.025062561035156,46.29377746582031,-1.1390891075134277,6.457067966461182,12.455734252929688,17.434934616088867,-21.516138076782227,-3.526040554046631,9.156712532043457,16.380788803100586,-41.0794792175293,-33.97501754760742,-26.6560115814209,-20.486783981323242,-56.9812126159668,-58.748802185058594,-57.735809326171875,-55.5565185546875,2.926966667175293,53.31129837036133,56.60556411743164,14.474675178527832,-14.821137428283691,-32.19369125366211,-17.965330123901367,-58.053550720214844,-79.72754669189453,-93.76065826416016,-19.33770179748535,-49.422611236572266,-49.191287994384766,-41.893821716308594,-15.016020774841309,-55.363834381103516,-77.87312316894531,-91.39479064941406,-9.742761611938477,-42.9242057800293,-60.8325309753418,-76.07518005371094,143.8218536376953,134.08692932128906,133.00547790527344,135.64883422851562,136.60072326660156,140.7854461669922,158.7838592529297,160.92428588867188,156.16787719726562,149.66439819335938,153.70309448242188,124.16543579101562,100.28167724609375,85.65479278564453,145.44384765625,134.17251586914062,122.6046142578125,112.86650848388672,133.86871337890625,128.7074432373047,123.7831802368164,118.15983581542969
34,111,134,62,44,36,29,18,-22.96729278564453,-31.5325984954834,-2.5661299228668213,19.15145492553711,33.039859771728516,46.3316764831543,-1.1337846517562866,6.453841209411621,12.443531036376953,17.41363525390625,-21.51793670654297,-3.5658740997314453,9.081437110900879,16.27404022216797,-41.091121673583984,-33.94944763183594,-26.609174728393555,-20.428695678710938,-57.006866455078125,-58.73084259033203,-57.688297271728516,-55.48136901855469,2.8938345909118652,53.27866744995117,56.56514358520508,14.435426712036133,-14.84851360321045,-32.198665618896484,-18.001501083374023,-58.09028244018555,-79.76606750488281,-93.7978744506836,-19.36944007873535,-49.449241638183594,-49.1700439453125,-41.82978057861328,-15.044111251831055,-55.364566802978516,-77.83705139160156,-91.32414245605469,-9.768757820129395,-42.938480377197266,-60.829227447509766,-76.0482177734375,143.79771423339844,134.06515502929688,132.94454956054688,135.59710693359375,136.57679748535156,140.78109741210938,158.7344207763672,160.8944854736328,156.1349334716797,149.62167358398438,153.68101501464844,124.11503601074219,100.21299743652344,85.5920181274414,145.44705200195312,134.1015625,122.4757308959961,112.69689178466797,133.8921356201172,128.6415252685547,123.65987396240234,117.98347473144531
