Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Palm_tip_x,Thumb_tip_x,Index_tip_x,Middle_tip_x,Ring_tip_x,Pinky_tip_x,Palm_tip_y,Thumb_tip_y,Index_tip_y,Middle_tip_y,Ring_tip_y,Pinky_tip_y,Palm_tip_z,Thumb_tip_z,Index_tip_z,Middle_tip_z,Ring_tip_z,Pinky_tip_z
87,122,258,292,88,76,130,177,62,164,319,192,86,40,36,89,-30.604820251464844,49.76738739013672,7.038678169250488,-18.769636154174805,-39.864501953125,-57.817562103271484,2.5403575897216797,-9.564465522766113,-77.84286499023438,-89.0638656616211,-83.111083984375,-63.40159225463867,144.05943298339844,130.9772491455078,150.5206756591797,138.30899047851562,129.86048889160156,118.0667495727539
88,109,245,291,84,77,119,182,67,175,322,199,83,40,46,96,-29.87860107421875,52.322357177734375,7.6297078132629395,-18.707115173339844,-39.83511734008789,-57.476253509521484,2.503890037536621,-7.154555320739746,-78.06612396240234,-89.62735748291016,-83.65074920654297,-63.810791015625,143.89479064941406,132.26211547851562,151.64878845214844,139.57383728027344,130.89329528808594,118.35022735595703
92,130,249,277,86,91,130,187,67,189,322,183,71,37,48,102,-29.225160598754883,54.496551513671875,8.220135688781738,-18.716169357299805,-39.97185516357422,-57.449649810791016,2.513465642929077,-4.850921630859375,-78.19830322265625,-90.14850616455078,-84.22866821289062,-64.30684661865234,143.89138793945312,133.68682861328125,153.01449584960938,141.17266845703125,132.3408660888672,119.06546020507812
93,109,238,259,97,102,139,187,75,229,300,153,54,35,54,103,-29.020618438720703,55.13832473754883,8.42092227935791,-18.71949577331543,-39.98368453979492,-57.508811950683594,2.5245254039764404,-4.142175674438477,-78.22659301757812,-90.30720520019531,-84.39910888671875,-64.4857177734375,143.89846801757812,134.14976501464844,153.5123748779297,141.73214721679688,132.80335998535156,119.35520935058594
92,95,249,270,86,94,146,93,81,223,301,159,49,34,54,104,-28.483905792236328,56.98195266723633,8.990408897399902,-18.632610321044922,-40.00794982910156,-57.72893524169922,2.5264859199523926,-1.922461748123169,-78.30571746826172,-90.72010040283203,-84.8905029296875,-65.03096771240234,143.88763427734375,135.54843139648438,154.85035705566406,143.0869140625,134.03611755371094,120.15325164794922
53,101,213,270,87,94,144,79,73,202,262,158,65,37,47,60,-28.006378173828125,58.49240493774414,9.537175178527832,-18.623538970947266,-40.039268493652344,-57.95087432861328,2.450443983078003,-0.12306626886129379,-78.44267272949219,-91.16636657714844,-85.35326385498047,-65.52973175048828,143.86495971679688,136.63307189941406,155.7804412841797,144.19349670410156,134.96197509765625,120.76519012451172
52,109,236,278,118,103,147,65,69,198,263,162,72,41,38,48,-27.862598419189453,58.9970703125,9.693047523498535,-18.6503849029541,-40.0655403137207,-58.01165008544922,2.4108495712280273,0.5106217265129089,-78.50650787353516,-91.3172378540039,-85.50263214111328,-65.68162536621094,143.84893798828125,137.04074096679688,156.0457305908203,144.5178985595703,135.21234130859375,120.90663146972656
54,111,268,284,118,96,158,54,66,185,247,161,78,42,37,37,-27.412954330444336,60.3038215637207,10.141995429992676,-18.649879455566406,-40.033355712890625,-58.054012298583984,2.297769546508789,2.005814552307129,-78.71208953857422,-91.71107482910156,-85.87284088134766,-66.05496215820312,143.68397521972656,137.63267517089844,156.6610565185547,145.18272399902344,135.6483154296875,121.12264251708984
77,127,298,279,106,83,139,214,55,157,223,170,79,41,28,33,-27.01485824584961,61.22154235839844,10.56606674194336,-18.495798110961914,-39.859275817871094,-57.92171096801758,2.1775336265563965,2.957707166671753,-78.8961410522461,-91.98909759521484,-86.12323760986328,-66.29206085205078,143.5436553955078,137.9701385498047,156.82162475585938,145.34417724609375,135.70428466796875,121.10299682617188
77,131,313,256,112,92,132,222,68,168,266,171,82,42,37,45,-26.08318328857422,62.79916000366211,11.558834075927734,-17.668136596679688,-38.949607849121094,-57.06611251831055,1.5089565515518188,3.802290439605713,-79.31803131103516,-92.77975463867188,-87.1100845336914,-67.57819366455078,142.0845184326172,138.7996063232422,157.1251678466797,145.5837860107422,135.51760864257812,120.43572998046875
76,131,313,247,112,92,127,228,72,180,273,150,69,37,37,53,-25.88034439086914,63.37512969970703,11.784162521362305,-17.817401885986328,-38.968929290771484,-57.114646911621094,1.4543169736862183,4.72988224029541,-79.445068359375,-93.01849365234375,-87.31643676757812,-67.77894592285156,142.12753295898438,139.170654296875,157.54022216796875,146.16261291503906,135.8211212158203,120.6589126586914
74,133,292,224,80,79,140,233,70,165,253,143,57,30,37,52,-25.759166717529297,63.69488525390625,11.893943786621094,-17.79690933227539,-38.895057678222656,-57.06135940551758,1.4560478925704956,5.305929183959961,-79.49698638916016,-93.1102294921875,-87.38263702392578,-67.82559204101562,142.19082641601562,139.34896850585938,157.83181762695312,146.39598083496094,135.91616821289062,120.71215057373047
67,110,261,217,72,79,120,234,72,164,259,150,55,30,36,51,-25.60967445373535,64.07878875732422,12.092583656311035,-17.700275421142578,-38.843631744384766,-57.00782012939453,1.4373918771743774,5.9728217124938965,-79.55744171142578,-93.21231842041016,-87.48159790039062,-67.8828353881836,142.28219604492188,139.62095642089844,157.92820739746094,146.47128295898438,136.032470703125,120.75738525390625
39,90,260,236,81,86,127,113,73,153,283,139,66,39,36,51,-25.42522621154785,64.5343017578125,12.366630554199219,-17.621259689331055,-38.72871398925781,-56.94837188720703,1.442152976989746,6.848348617553711,-79.59356689453125,-93.32695770263672,-87.57888793945312,-67.94473266601562,142.3670196533203,140.02578735351562,157.98452758789062,146.61338806152344,136.09213256835938,120.79119873046875
38,88,241,246,78,74,119,88,53,139,300,145,72,37,27,39,-25.313922882080078,64.7899169921875,12.556428909301758,-17.529666900634766,-38.624595642089844,-56.90712356567383,1.4688743352890015,7.371975898742676,-79.57984161376953,-93.36771392822266,-87.60684204101562,-67.96974182128906,142.39822387695312,140.25482177734375,157.9756317138672,146.66708374023438,136.0703887939453,120.7998275756836
36,81,233,251,77,79,131,73,45,118,299,149,73,38,29,27,-25.19195556640625,65.0387954711914,12.752593040466309,-17.394357681274414,-38.469276428222656,-56.806419372558594,1.4995030164718628,7.855414390563965,-79.56045532226562,-93.3913803100586,-87.6149673461914,-67.9768295288086,142.4214324951172,140.4557342529297,157.9554443359375,146.65843200683594,135.98220825195312,120.75482177734375
34,99,225,234,79,81,122,56,44,125,312,145,85,41,30,26,-25.036022186279297,65.34687805175781,12.986483573913574,-17.173416137695312,-38.26136779785156,-56.65593338012695,1.535569667816162,8.489130020141602,-79.5423812866211,-93.40666961669922,-87.63801574707031,-67.99761962890625,142.44654846191406,140.8072052001953,158.02386474609375,146.58486938476562,135.87384033203125,120.68280029296875
35,119,243,240,82,80,120,48,44,138,312,148,92,41,30,25,-24.928421020507812,65.52600860595703,13.134502410888672,-17.022064208984375,-38.1640625,-56.55775833129883,1.5486664772033691,8.839932441711426,-79.54592895507812,-93.42459106445312,-87.6747055053711,-68.01859283447266,142.46539306640625,141.03257751464844,158.0655517578125,146.51455688476562,135.85321044921875,120.6349105834961
31,119,230,247,81,73,117,42,41,125,308,155,90,39,32,25,-24.83155632019043,65.68671417236328,13.279312133789062,-16.884334564208984,-38.0574951171875,-56.49658966064453,1.556626558303833,9.149199485778809,-79.547607421875,-93.44210815429688,-87.70564270019531,-68.053955078125,142.48619079589844,141.2579803466797,158.05894470214844,146.4437255859375,135.80140686035156,120.62857055664062
31,123,241,250,77,75,113,39,39,116,251,166,104,41,32,21,-24.702295303344727,65.86332702636719,13.448627471923828,-16.754148483276367,-37.93874740600586,-56.43307876586914,1.5781651735305786,9.452069282531738,-79.54385375976562,-93.46682739257812,-87.74329376220703,-68.10614776611328,142.5170135498047,141.49905395507812,158.1002197265625,146.41490173339844,135.78721618652344,120.67183685302734
29,122,269,285,75,69,110,33,38,125,248,192,117,47,32,23,-24.637489318847656,65.94979858398438,13.517863273620605,-16.651569366455078,-37.89508819580078,-56.42338180541992,1.5885878801345825,9.605064392089844,-79.54903411865234,-93.4697494506836,-87.76959228515625,-68.15010070800781,142.5410919189453,141.65464782714844,158.15090942382812,146.3460235595703,135.81219482421875,120.74547576904297
31,103,281,306,85,74,102,29,37,121,227,190,110,46,29,24,-24.55249786376953,66.04926300048828,13.62607192993164,-16.504037857055664,-37.860225677490234,-56.39058303833008,1.595873236656189,9.788237571716309,-79.55585479736328,-93.47848510742188,-87.82752227783203,-68.23257446289062,142.5907745361328,141.87442016601562,158.18075561523438,146.2530517578125,135.92481994628906,120.91143798828125
29,82,248,286,81,79,117,30,33,101,208,184,112,49,31,26,-24.526227951049805,66.07621002197266,13.660650253295898,-16.45392608642578,-37.83963394165039,-56.393131256103516,1.5990183353424072,9.843207359313965,-79.5564956665039,-93.48033142089844,-87.844482421875,-68.26313018798828,142.61363220214844,141.95033264160156,158.1875762939453,146.22406005859375,135.96531677246094,120.98497772216797
28,102,244,299,78,74,107,30,33,102,171,178,111,49,27,28,-24.45012664794922,66.15099334716797,13.764528274536133,-16.27894401550293,-37.729164123535156,-56.33616256713867,1.6083353757858276,10.004938125610352,-79.56069946289062,-93.48020935058594,-87.885986328125,-68.34647369384766,142.70286560058594,142.16900634765625,158.229736328125,146.13084411621094,136.04360961914062,121.19245147705078
27,123,230,287,77,88,129,31,35,100,192,176,102,49,26,29,-24.374759674072266,66.20420837402344,13.901002883911133,-16.09088897705078,-37.61493682861328,-56.2420768737793,1.605541467666626,10.097026824951172,-79.57067108154297,-93.48790740966797,-87.9255599975586,-68.4253921508789,142.83163452148438,142.41505432128906,158.2132568359375,146.02198791503906,136.09317016601562,121.41129302978516
30,126,189,248,73,88,121,31,34,85,181,169,107,43,26,28,-24.345638275146484,66.21945190429688,13.950990676879883,-16.016550064086914,-37.55896759033203,-56.19907760620117,1.6008143424987793,10.110832214355469,-79.57982635498047,-93.49239349365234,-87.93724822998047,-68.44971466064453,142.88909912109375,142.5016326904297,158.2114715576172,145.97805786132812,136.09078979492188,121.48016357421875
35,133,187,217,59,80,118,31,31,80,201,178,114,42,26,27,-24.26104736328125,66.22927856445312,14.107583999633789,-15.824856758117676,-37.40424728393555,-56.079246520996094,1.5719064474105835,10.031197547912598,-79.62306213378906,-93.52576446533203,-87.98440551757812,-68.52814483642578,143.07896423339844,142.7205352783203,158.16270446777344,145.8550567626953,136.0852813720703,121.69328308105469
36,134,196,228,67,81,108,27,34,89,186,176,106,37,25,26,-24.21502685546875,66.17206573486328,14.186956405639648,-15.71456241607666,-37.30965805053711,-55.98982620239258,1.5528873205184937,9.81762981414795,-79.65373992919922,-93.54634094238281,-88.00957489013672,-68.5645523071289,143.19725036621094,142.73472595214844,158.13330078125,145.79627990722656,136.08802795410156,121.79591369628906
33,118,170,179,64,84,107,27,35,79,195,181,109,41,25,22,-24.170467376708984,66.05763244628906,14.242982864379883,-15.60305404663086,-37.223018646240234,-55.93061447143555,1.5353925228118896,9.424649238586426,-79.68870544433594,-93.55721282958984,-88.02184295654297,-68.58860778808594,143.30018615722656,142.5523223876953,158.0852508544922,145.72547912597656,136.0625,121.89293670654297
33,86,153,158,63,75,93,27,31,80,163,155,102,44,24,19,-24.10894775390625,65.4549331665039,14.264028549194336,-15.423440933227539,-37.12242126464844,-55.821956634521484,1.4999357461929321,7.827853679656982,-79.76729583740234,-93.55846405029297,-88.03717803955078,-68.59672546386719,143.47702026367188,141.69580078125,157.91925048828125,145.5361328125,136.0192108154297,121.99695587158203
31,79,153,164,80,88,109,29,31,82,159,124,81,44,23,21,-24.100942611694336,64.78314971923828,14.212496757507324,-15.317423820495605,-37.09116744995117,-55.77104568481445,1.461624026298523,6.334123134613037,-79.84407043457031,-93.55856323242188,-88.05020141601562,-68.59373474121094,143.6089630126953,140.99951171875,157.7316436767578,145.36476135253906,135.97897338867188,122.0429916381836
23,85,146,172,88,93,115,31,30,74,120,120,87,52,24,21,-24.096784591674805,64.01787567138672,14.14880657196045,-15.202301025390625,-37.07038497924805,-55.69391632080078,1.4482624530792236,4.700994491577148,-79.88339233398438,-93.52167510986328,-88.03909301757812,-68.58297729492188,143.65524291992188,139.85479736328125,157.53176879882812,145.1526641845703,135.94473266601562,122.10404968261719
25,91,147,158,83,97,127,30,29,74,137,139,111,57,25,21,-24.10474967956543,62.5770378112793,14.033330917358398,-14.888880729675293,-36.93537521362305,-55.55301284790039,1.440451979637146,1.9601233005523682,-79.91055297851562,-93.3781509399414,-87.9654541015625,-68.55113983154297,143.6790313720703,137.84963989257812,157.2390594482422,144.67422485351562,135.79574584960938,122.15522766113281
29,98,165,189,92,97,128,33,27,73,127,160,110,54,25,23,-24.10639190673828,61.23482894897461,13.957049369812012,-14.608421325683594,-36.73851013183594,-55.345890045166016,1.4411859512329102,-0.31921303272247314,-79.91349792480469,-93.2459487915039,-87.85865783691406,-68.5050277709961,143.67091369628906,136.13462829589844,156.9994659423828,144.24855041503906,135.55381774902344,122.14483642578125
31,98,166,212,88,89,115,31,29,74,130,167,114,54,26,24,-24.112661361694336,59.55474090576172,13.883424758911133,-14.289660453796387,-36.49732208251953,-55.124515533447266,1.4389801025390625,-2.8669955730438232,-79.92050170898438,-93.0711441040039,-87.7247085571289,-68.42154693603516,143.64649963378906,134.1909942626953,156.64979553222656,143.6542510986328,135.1778106689453,122.06056213378906
32,100,173,200,73,81,107,27,29,70,145,168,116,56,25,25,-24.124671936035156,58.53386306762695,13.833226203918457,-14.15572452545166,-36.35881805419922,-55.007442474365234,1.434421420097351,-4.26474666595459,-79.93417358398438,-92.9830322265625,-87.63859558105469,-68.35978698730469,143.61814880371094,133.0233154296875,156.437744140625,143.32327270507812,134.93052673339844,121.97752380371094
33,73,160,188,61,79,109,25,31,74,152,160,104,50,25,23,-24.172183990478516,54.81249237060547,13.591713905334473,-13.805021286010742,-35.9295654296875,-54.860008239746094,1.2548905611038208,-8.890564918518066,-80.21710968017578,-92.86720275878906,-87.44525146484375,-68.255859375,143.37350463867188,128.89755249023438,155.67893981933594,142.12054443359375,133.82398986816406,121.67369842529297
31,108,155,186,61,74,92,29,31,66,145,167,94,48,26,23,-24.19244384765625,52.5180549621582,13.429596900939941,-13.505906105041504,-35.76127624511719,-54.49872589111328,1.1715054512023926,-11.419855117797852,-80.33673095703125,-92.71781158447266,-87.33440399169922,-68.0619888305664,143.2384796142578,126.52069091796875,155.04232788085938,141.26193237304688,133.233642578125,121.22260284423828
31,116,142,156,43,81,118,26,35,70,128,145,93,46,25,22,-24.20627212524414,49.74718475341797,13.278705596923828,-13.170361518859863,-35.54723358154297,-54.27957534790039,1.1276731491088867,-14.150184631347656,-80.3581771850586,-92.49818420410156,-87.14459228515625,-67.8703384399414,143.1092529296875,123.94518280029297,154.09046936035156,140.31784057617188,132.52545166015625,120.8395004272461
30,125,151,133,44,87,119,27,37,78,160,138,89,43,28,24,-24.213436126708984,48.24619674682617,13.223604202270508,-12.95699691772461,-35.38520431518555,-54.161556243896484,1.1312081813812256,-15.498828887939453,-80.30307006835938,-92.33429718017578,-87.0070571899414,-67.74615478515625,143.06114196777344,122.76813507080078,153.47149658203125,139.75387573242188,132.11524963378906,120.62372589111328
28,124,138,143,52,87,121,28,36,79,164,135,86,40,29,23,-24.124141693115234,46.464656829833984,13.04389476776123,-12.855953216552734,-35.33754348754883,-53.47151184082031,1.273672103881836,-17.040691375732422,-80.20272827148438,-92.07340240478516,-86.76061248779297,-67.15392303466797,142.82386779785156,121.61882781982422,152.82957458496094,139.00149536132812,131.4695281982422,119.39418029785156
28,130,134,145,57,96,123,29,36,82,156,140,92,42,28,24,-24.156572341918945,44.11764907836914,12.969520568847656,-12.588500022888184,-35.2739372253418,-53.499141693115234,1.3698115348815918,-18.66181755065918,-80.0472183227539,-91.76922607421875,-86.57936096191406,-66.9719467163086,142.8123779296875,120.11422729492188,152.1241912841797,138.28591918945312,131.15345764160156,119.19673919677734
29,104,129,145,56,91,123,29,35,89,150,107,74,38,26,24,-24.1864070892334,42.85014343261719,12.952479362487793,-12.429349899291992,-35.15497970581055,-53.48826599121094,1.41432523727417,-19.445899963378906,-79.93936157226562,-91.59506225585938,-86.45641326904297,-66.88607025146484,142.8257598876953,119.4080810546875,151.65255737304688,137.8863983154297,130.9216766357422,119.10728454589844
26,87,117,141,60,81,98,29,34,92,150,112,65,36,26,24,-24.226362228393555,41.56082534790039,12.933959007263184,-12.189173698425293,-35.0181770324707,-53.48484802246094,1.462823748588562,-20.182891845703125,-79.82374572753906,-91.35980224609375,-86.31998443603516,-66.79618835449219,142.8494110107422,118.751708984375,151.2010498046875,137.3865509033203,130.65785217285156,119.01956176757812
31,100,127,140,65,82,103,28,32,88,121,122,72,36,24,23,-24.274185180664062,40.22911834716797,12.923686981201172,-11.924942970275879,-34.854087829589844,-53.4791374206543,1.5069035291671753,-20.902875900268555,-79.71157836914062,-91.11380767822266,-86.17261505126953,-66.70924377441406,142.88983154296875,118.12628173828125,150.79901123046875,136.85369873046875,130.34666442871094,118.93534088134766
30,101,127,125,66,81,91,26,36,100,106,127,84,40,22,22,-24.349315643310547,38.313602447509766,12.953625679016113,-11.53360652923584,-34.44417953491211,-53.41742706298828,1.5714826583862305,-21.85249137878418,-79.5066909790039,-90.75887298583984,-85.87963104248047,-66.56957244873047,142.98728942871094,117.35307312011719,150.140869140625,136.08712768554688,129.7188720703125,118.79907989501953
27,96,131,127,69,66,87,25,36,99,110,138,81,41,23,23,-24.3915958404541,37.221092224121094,13.02458667755127,-11.285151481628418,-34.12929916381836,-53.280059814453125,1.6119327545166016,-22.338973999023438,-79.35002136230469,-90.54783630371094,-85.665771484375,-66.45890045166016,143.06346130371094,116.96763610839844,149.65692138671875,135.61154174804688,129.2078857421875,118.65966796875
29,108,175,154,81,76,103,24,37,91,132,143,83,40,24,22,-24.42622947692871,36.122615814208984,13.136322021484375,-11.038476943969727,-33.84236526489258,-53.08961486816406,1.6345161199569702,-22.79395294189453,-79.19529724121094,-90.36460876464844,-85.49263000488281,-66.35235595703125,143.1468963623047,116.56790161132812,149.1595458984375,135.18478393554688,128.731689453125,118.47715759277344
32,114,198,155,85,82,121,27,34,86,165,148,99,40,25,20,-24.445539474487305,34.77075958251953,13.36023235321045,-10.681585311889648,-33.31156921386719,-52.77009582519531,1.6298084259033203,-23.349584579467773,-78.99673461914062,-90.12631225585938,-85.20773315429688,-66.20642852783203,143.2841796875,116.11763000488281,148.38156127929688,134.58804321289062,127.8836441040039,118.14018249511719
28,91,178,144,80,79,124,29,32,95,164,163,101,41,24,19,-24.44287109375,34.038143157958984,13.540997505187988,-10.37678337097168,-32.97230529785156,-52.549320220947266,1.6125110387802124,-23.64861297607422,-78.86985778808594,-89.9371109008789,-85.03356170654297,-66.11389923095703,143.36936950683594,115.89354705810547,147.87550354003906,134.08058166503906,127.35655212402344,117.8798828125
30,91,190,142,78,74,130,31,30,90,155,167,97,47,26,21,-24.439342498779297,33.339088439941406,13.73966121673584,-10.10930061340332,-32.67818069458008,-52.26385498046875,1.589134931564331,-23.922222137451172,-78.73649597167969,-89.78477478027344,-84.88492584228516,-65.99998474121094,143.45423889160156,115.69083404541016,147.37802124023438,133.6610107421875,126.922607421875,117.57105255126953
37,103,198,160,84,87,142,32,34,91,174,163,100,47,26,21,-24.441082000732422,32.258609771728516,14.023180961608887,-9.687263488769531,-32.232276916503906,-51.89129638671875,1.5517340898513794,-24.291667938232422,-78.53876495361328,-89.53271484375,-84.66503143310547,-65.85992431640625,143.54835510253906,115.35066223144531,146.67274475097656,133.00823974609375,126.28865051269531,117.17781066894531
41,83,165,134,71,85,133,32,33,94,166,163,108,46,25,21,-24.44717025756836,31.49382972717285,14.1812105178833,-9.43563461303711,-31.951034545898438,-51.666446685791016,1.5345194339752197,-24.525114059448242,-78.41585540771484,-89.3582992553711,-84.51885986328125,-65.76982879638672,143.58245849609375,115.076416015625,146.27589416503906,132.57325744628906,125.90116882324219,116.9354248046875
39,75,135,133,68,81,124,31,33,95,134,150,95,45,26,20,-24.45172882080078,30.724796295166016,14.328803062438965,-9.197944641113281,-31.70032501220703,-51.46718978881836,1.5245788097381592,-24.74359893798828,-78.29167938232422,-89.18891906738281,-84.37801361083984,-65.67840576171875,143.60614013671875,114.82709503173828,145.88482666015625,132.17715454101562,125.53605651855469,116.71002197265625
40,78,144,143,72,82,122,30,33,87,145,136,87,44,26,22,-24.457876205444336,29.478235244750977,14.561225891113281,-8.881925582885742,-31.38930892944336,-51.211822509765625,1.513485074043274,-25.048786163330078,-78.07958221435547,-88.95680236816406,-84.18611145019531,-65.55692291259766,143.63597106933594,114.42251586914062,145.24769592285156,131.6408233642578,125.02115631103516,116.3970718383789
39,77,132,152,70,81,121,29,32,105,181,146,92,39,25,19,-24.462148666381836,28.63109588623047,14.693077087402344,-8.700109481811523,-31.169139862060547,-51.05561065673828,1.5033191442489624,-25.224620819091797,-77.94721984863281,-88.83059692382812,-84.05079650878906,-65.48082733154297,143.6575927734375,114.15687561035156,144.8544921875,131.3355255126953,124.66468811035156,116.19547271728516
33,60,123,136,58,82,110,27,29,114,175,140,87,36,27,19,-24.46461296081543,27.79779624938965,14.835180282592773,-8.502128601074219,-30.988027572631836,-50.91779327392578,1.492872953414917,-25.35403060913086,-77.81913757324219,-88.67321014404297,-83.95277404785156,-65.4078598022461,143.67401123046875,113.89866638183594,144.47064208984375,130.9793701171875,124.36967468261719,115.99229431152344
25,63,115,125,58,74,112,26,28,112,172,138,78,36,29,19,-24.490222930908203,26.772567749023438,14.987377166748047,-8.263049125671387,-30.693077087402344,-50.65825653076172,1.470915675163269,-25.483352661132812,-77.66045379638672,-88.47465515136719,-83.77428436279297,-65.28067779541016,143.68472290039062,113.60061645507812,144.0096435546875,130.53176879882812,123.85111999511719,115.60971069335938
26,83,167,180,59,72,104,25,28,109,174,134,79,39,27,21,-24.50932502746582,26.431642532348633,15.036407470703125,-8.186202049255371,-30.624099731445312,-50.58885955810547,1.4600797891616821,-25.51302719116211,-77.59972381591797,-88.4129867553711,-83.73627471923828,-65.25578308105469,143.6826171875,113.49048614501953,143.8447723388672,130.39585876464844,123.73030090332031,115.50545501708984
32,98,171,190,62,72,101,28,28,107,186,127,80,38,27,21,-24.59284782409668,25.480262756347656,15.12956714630127,-8.036332130432129,-30.47293472290039,-50.43466567993164,1.4149872064590454,-25.585302352905273,-77.4588394165039,-88.30134582519531,-83.65615844726562,-65.22669219970703,143.66383361816406,113.25224304199219,143.43296813964844,130.12295532226562,123.444580078125,115.27112579345703
34,107,216,200,66,74,96,29,31,87,170,112,72,33,27,25,-24.695714950561523,24.735246658325195,15.156021118164062,-7.962018013000488,-30.40369415283203,-50.32161331176758,1.3636393547058105,-25.633970260620117,-77.3790054321289,-88.24397277832031,-83.61888122558594,-65.22136688232422,143.62646484375,113.1098861694336,143.16146850585938,129.94154357910156,123.25304412841797,115.08518981933594
35,112,223,223,78,69,108,31,30,74,197,126,72,34,26,25,-24.73206329345703,24.52361297607422,15.157205581665039,-7.9500412940979,-30.397686004638672,-50.30203628540039,1.3444503545761108,-25.64487075805664,-77.36148071289062,-88.2325439453125,-83.61327362060547,-65.23139190673828,143.61373901367188,113.08161163330078,143.08963012695312,129.89569091796875,123.20816802978516,115.05169677734375
37,106,246,252,77,71,106,32,33,118,238,136,70,35,24,25,-24.841659545898438,24.096290588378906,15.138710975646973,-7.945949077606201,-30.383615493774414,-50.26033401489258,1.2802844047546387,-25.7064266204834,-77.33970642089844,-88.22552490234375,-83.61437225341797,-65.2638168334961,143.57325744628906,113.07015228271484,142.95237731933594,129.81704711914062,123.09111785888672,114.946533203125
37,106,228,235,75,72,110,33,36,130,240,141,65,32,27,24,-24.883289337158203,23.97089958190918,15.167173385620117,-7.942731857299805,-30.399904251098633,-50.28158187866211,1.2335307598114014,-25.7806396484375,-77.31491088867188,-88.22254943847656,-83.63160705566406,-65.29991149902344,143.5592498779297,113.11894989013672,142.80055236816406,129.75479125976562,123.06571197509766,114.9261474609375
31,102,238,241,72,73,118,33,36,133,247,139,62,33,27,23,-24.88216781616211,24.216856002807617,15.180028915405273,-7.967886924743652,-30.432147979736328,-50.25477600097656,1.2084155082702637,-25.763948440551758,-77.32564544677734,-88.24778747558594,-83.65962982177734,-65.29325103759766,143.55735778808594,113.2919921875,142.77886962890625,129.77313232421875,123.0927734375,114.87495422363281
31,102,215,235,73,76,131,33,31,137,252,143,55,34,28,24,-24.87140655517578,25.617382049560547,15.162590026855469,-8.004129409790039,-30.467754364013672,-50.25074005126953,1.1841922998428345,-25.534486770629883,-77.36253356933594,-88.28398895263672,-83.69402313232422,-65.31182861328125,143.5493621826172,113.97046661376953,142.82394409179688,129.80958557128906,123.1255111694336,114.87345123291016
34,114,218,238,69,79,132,35,40,156,242,138,54,33,28,25,-24.85114860534668,29.009876251220703,15.117859840393066,-8.08352279663086,-30.531448364257812,-50.28293228149414,1.1465051174163818,-24.960628509521484,-77.43594360351562,-88.35855102539062,-83.7527847290039,-65.36055755615234,143.52890014648438,115.46324920654297,142.9459686279297,129.88587951660156,123.17121124267578,114.87543487548828
32,124,219,231,70,77,128,33,38,129,249,137,56,33,28,27,-24.84459114074707,30.330543518066406,15.105724334716797,-8.121450424194336,-30.556921005249023,-50.29799270629883,1.1360000371932983,-24.647947311401367,-77.45997619628906,-88.38932037353516,-83.7744140625,-65.37801361083984,143.5206298828125,116.03952026367188,142.98439025878906,129.91404724121094,123.18856048583984,114.87416076660156
36,127,213,238,70,77,137,35,40,127,259,135,53,35,28,28,-24.823810577392578,34.19574737548828,15.076959609985352,-8.297898292541504,-30.674179077148438,-50.342952728271484,1.118759036064148,-23.525922775268555,-77.53450775146484,-88.50977325439453,-83.85228729248047,-65.42814636230469,143.4904022216797,117.89998626708984,143.1351776123047,130.05947875976562,123.26846313476562,114.88595581054688
39,135,230,230,69,92,149,32,45,158,253,136,54,35,27,28,-24.803428649902344,36.68246841430664,15.035402297973633,-8.539517402648926,-30.842334747314453,-50.39663314819336,1.12542724609375,-22.62010955810547,-77.61068725585938,-88.66130065917969,-83.93217468261719,-65.46175384521484,143.4563446044922,119.20927429199219,143.34556579589844,130.31515502929688,123.39109802246094,114.9157485961914
38,151,235,240,61,89,150,32,50,164,253,149,56,36,26,24,-24.77579689025879,40.86697769165039,14.875523567199707,-9.183804512023926,-31.206979751586914,-50.5897216796875,1.1674835681915283,-20.655826568603516,-77.80233001708984,-89.05558013916016,-84.09695434570312,-65.5529556274414,143.3760528564453,121.71327209472656,143.98583984375,131.0814971923828,123.746337890625,115.04364776611328
37,154,231,255,59,79,140,29,47,158,286,151,58,37,26,24,-24.738794326782227,43.559974670410156,14.676063537597656,-9.744735717773438,-31.5787296295166,-50.7880973815918,1.2420525550842285,-19.105712890625,-77.95814514160156,-89.37614440917969,-84.2433090209961,-65.61595153808594,143.2583770751953,123.43590545654297,144.60438537597656,131.82821655273438,124.11812591552734,115.1909408569336
36,150,216,247,63,79,144,28,50,163,297,168,59,37,27,51,-24.706295013427734,45.84706497192383,14.405279159545898,-10.365595817565918,-32.00764465332031,-51.08674621582031,1.322278618812561,-17.62507438659668,-78.15531921386719,-89.72059631347656,-84.38545989990234,-65.68761444091797,143.12875366210938,124.87516021728516,145.35693359375,132.65301513671875,124.5030746459961,115.35916900634766
34,150,235,296,76,98,156,28,58,160,297,167,61,35,27,57,-24.654590606689453,48.989105224609375,13.944330215454102,-11.316080093383789,-32.75718688964844,-51.59515380859375,1.4395824670791626,-15.303596496582031,-78.48139953613281,-90.18035888671875,-84.62142181396484,-65.78036499023438,142.85202026367188,126.85792541503906,146.47865295410156,133.73619079589844,125.11542510986328,115.56378936767578
