Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Thumb_tip_x,Thumb_tip_y,Thumb_tip_z,Index_tip_x,Index_tip_y,Index_tip_z,Middle_tip_x,Middle_tip_y,Middle_tip_z,Ring_tip_x,Ring_tip_y,Ring_tip_z,Pinky_tip_x,Pinky_tip_y,Pinky_tip_z,Palm_tip_x,Palm_tip_y,Palm_tip_z
34,76,76,43,30,24,23,25,-48.87289047241211,-33.69390869140625,-6.918089866638184,16.51347541809082,38.69882583618164,12.14663314819336,9.243483543395996,-42.06815719604492,-56.39008712768555,-51.334720611572266,-31.12651824951172,36.73224639892578,162.33230590820312,182.1918487548828,180.94557189941406,178.07064819335938,176.23988342285156,188.6544952392578
31,73,62,42,29,28,23,27,-48.90753936767578,-33.690513610839844,-6.903478145599365,16.51909637451172,38.70045471191406,12.131179809570312,9.344484329223633,-42.07069396972656,-56.3940544128418,-51.33464813232422,-31.127830505371094,36.698753356933594,161.03541564941406,182.1962432861328,180.95938110351562,178.07638549804688,176.24058532714844,188.45114135742188
35,73,64,39,30,26,25,28,-48.93776321411133,-33.68560791015625,-6.8799591064453125,16.527570724487305,38.70179748535156,12.159412384033203,9.505820274353027,-42.07460021972656,-56.40065383911133,-51.33464050292969,-31.128986358642578,36.697994232177734,159.40936279296875,182.2029266357422,180.9811248779297,178.08494567871094,176.24114990234375,188.11898803710938
37,77,65,40,31,24,22,27,-48.931209564208984,-33.681297302246094,-6.862898349761963,16.534421920776367,38.702308654785156,12.190582275390625,9.622982025146484,-42.07810974121094,-56.40517044067383,-51.33462142944336,-31.129446029663086,36.73793411254883,158.47535705566406,182.2091827392578,180.99655151367188,178.09197998046875,176.24134826660156,187.89813232421875
37,72,57,36,32,26,23,29,-48.903099060058594,-33.67511749267578,-6.846796989440918,16.542800903320312,38.70261001586914,12.238652229309082,9.74915599822998,-42.0831298828125,-56.40900421142578,-51.33445358276367,-31.129716873168945,36.81166458129883,157.64157104492188,182.21888732910156,181.01065063476562,178.10055541992188,176.24148559570312,187.6852569580078
38,71,61,40,34,26,26,31,-48.82895278930664,-33.6610107421875,-6.827805995941162,16.554584503173828,38.70363998413086,12.285062789916992,9.949812889099121,-42.09446716308594,-56.41292190551758,-51.33391189575195,-31.130613327026367,36.91830825805664,156.53802490234375,182.24305725097656,181.02691650390625,178.1123809814453,176.24192810058594,187.45396423339844
37,78,59,40,36,23,26,30,-48.77029800415039,-33.64849090576172,-6.817179203033447,16.56036376953125,38.70549392700195,12.309308052062988,10.078340530395508,-42.10430145263672,-56.41487121582031,-51.33356475830078,-31.132169723510742,36.96296310424805,155.90988159179688,182.26531982421875,181.03591918945312,178.1181182861328,176.24270629882812,187.36036682128906
35,77,58,41,37,24,24,32,-48.70492172241211,-33.6342658996582,-6.807636737823486,16.564701080322266,38.70860290527344,12.337060928344727,10.20076847076416,-42.115142822265625,-56.41648864746094,-51.333290100097656,-31.134695053100586,37.014434814453125,155.34658813476562,182.29063415527344,181.0439453125,178.12237548828125,176.24400329589844,187.23643493652344
34,87,58,42,39,24,24,31,-48.596622467041016,-33.61157989501953,-6.796260833740234,16.574691772460938,38.716209411621094,12.375648498535156,10.374526977539062,-42.13174057006836,-56.41815948486328,-51.332923889160156,-31.1406192779541,37.08155059814453,154.5858917236328,182.33103942871094,181.0533905029297,178.13238525390625,176.24725341796875,187.0406036376953
31,90,59,40,38,22,26,32,-48.52080154418945,-33.595882415771484,-6.790524959564209,16.584716796875,38.72345733642578,12.396191596984863,10.484228134155273,-42.14273452758789,-56.41886901855469,-51.332801818847656,-31.146024703979492,37.11505126953125,154.1215362548828,182.35891723632812,181.05807495117188,178.14260864257812,176.25047302246094,186.92115783691406
29,86,57,38,34,22,24,28,-48.445335388183594,-33.58094787597656,-6.784511566162109,16.5974178314209,38.732418060302734,12.410801887512207,10.586590766906738,-42.152854919433594,-56.41954803466797,-51.33287048339844,-31.15249252319336,37.13946533203125,153.6958770751953,182.38531494140625,181.06298828125,178.1556396484375,176.2544708251953,186.8372039794922
31,86,63,42,34,21,25,29,-48.33872985839844,-33.561500549316406,-6.772625923156738,16.619983673095703,38.748985290527344,12.424742698669434,10.724004745483398,-42.16559982299805,-56.4207649230957,-51.33345413208008,-31.16399383544922,37.160518646240234,153.13525390625,182.41961669921875,181.07269287109375,178.17869567871094,176.26194763183594,186.7589874267578
29,90,61,40,33,22,25,25,-48.273841857910156,-33.54796600341797,-6.762486457824707,16.635454177856445,38.76166915893555,12.435359001159668,10.80455207824707,-42.174217224121094,-56.421695709228516,-51.334075927734375,-31.17259979248047,37.168270111083984,152.8119354248047,182.44357299804688,181.08090209960938,178.19436645507812,176.26773071289062,186.7220001220703
28,74,65,41,32,22,26,29,-48.21229934692383,-33.533321380615234,-6.75075626373291,16.649547576904297,38.77495574951172,12.45095443725586,10.87759780883789,-42.18331527709961,-56.42267608642578,-51.33474349975586,-31.18156623840332,37.17403793334961,152.52053833007812,182.46946716308594,181.09036254882812,178.20848083496094,176.27381896972656,186.69012451171875
32,68,68,40,32,23,22,28,-48.15422058105469,-33.51725387573242,-6.737185955047607,16.661535263061523,38.788429260253906,12.466946601867676,10.943708419799805,-42.19305419921875,-56.42374038696289,-51.33537673950195,-31.190649032592773,37.17654037475586,152.25856018066406,182.49786376953125,181.101318359375,178.22032165527344,176.28012084960938,186.66612243652344
32,71,63,38,33,23,23,29,-48.072021484375,-33.49000930786133,-6.712586402893066,16.678783416748047,38.80869674682617,12.486568450927734,11.0309419631958,-42.20911407470703,-56.425559997558594,-51.33635711669922,-31.204177856445312,37.17858123779297,151.9104766845703,182.5461883544922,181.1212158203125,178.2369384765625,176.28948974609375,186.65184020996094
31,66,58,39,31,25,21,28,-48.0197639465332,-33.470279693603516,-6.693335056304932,16.692468643188477,38.822364807128906,12.504889488220215,11.082216262817383,-42.220458984375,-56.426910400390625,-51.33713912963867,-31.213199615478516,37.17831039428711,151.7032012939453,182.58087158203125,181.13674926757812,178.24966430664062,176.29563903808594,186.6555633544922
32,60,58,40,29,27,23,29,-47.97004699707031,-33.451133728027344,-6.673036575317383,16.7083797454834,38.836055755615234,12.558422088623047,11.129474639892578,-42.231178283691406,-56.42823791503906,-51.33802032470703,-31.22219467163086,37.170536041259766,151.5194091796875,182.6136474609375,181.15277099609375,178.263916015625,176.30165100097656,186.7115936279297
33,61,49,39,30,27,25,25,-47.907283782958984,-33.423561096191406,-6.641423225402832,16.7355899810791,38.85361099243164,12.66209888458252,11.188067436218262,-42.245765686035156,-56.43016815185547,-51.33973693847656,-31.233928680419922,37.10148239135742,151.31007385253906,182.6580810546875,181.17674255371094,178.2872314453125,176.3090057373047,186.9204559326172
31,59,37,39,29,28,25,29,-47.87404251098633,-33.40373611450195,-6.618730068206787,16.754167556762695,38.86159896850586,12.750054359436035,11.221487998962402,-42.255306243896484,-56.43149948120117,-51.34132385253906,-31.239639282226562,36.976318359375,151.20997619628906,182.68646240234375,181.19290161132812,178.3024444580078,176.31207275390625,187.2123565673828
30,58,44,39,28,27,24,32,-47.84957504272461,-33.381778717041016,-6.5951714515686035,16.768871307373047,38.86714553833008,12.803997993469238,11.24111557006836,-42.26613235473633,-56.433631896972656,-51.34366989135742,-31.244279861450195,36.56672668457031,151.16400146484375,182.71469116210938,181.20799255371094,178.31394958496094,176.31387329101562,187.89053344726562
29,52,52,37,28,27,24,34,-47.80572509765625,-33.34084701538086,-6.559276580810547,16.78238868713379,38.873008728027344,12.821026802062988,11.188704490661621,-42.28607177734375,-56.438697814941406,-51.347206115722656,-31.250247955322266,36.079551696777344,151.32098388671875,182.75624084472656,181.22747802734375,178.3240203857422,176.3152313232422,188.65704345703125
31,52,55,37,27,25,24,33,-47.755859375,-33.30647277832031,-6.532417297363281,16.790679931640625,38.876564025878906,12.757744789123535,11.02167797088623,-42.30099105834961,-56.44279861450195,-51.34973907470703,-31.254316329956055,35.8803825378418,151.7996826171875,182.78204345703125,181.2389678955078,178.3296356201172,176.31568908691406,189.04673767089844
29,62,61,38,27,26,22,34,-47.69380569458008,-33.26812744140625,-6.503661632537842,16.798446655273438,38.880428314208984,12.700461387634277,10.620808601379395,-42.314666748046875,-56.447872161865234,-51.35232162475586,-31.259014129638672,35.733882904052734,153.1431427001953,182.8020782470703,181.24954223632812,178.33494567871094,176.3159942626953,189.3505096435547
30,64,64,38,26,27,25,30,-47.4935417175293,-33.210182189941406,-6.460978984832764,16.81171417236328,38.88751220703125,12.612896919250488,9.360430717468262,-42.331451416015625,-56.456932067871094,-51.356849670410156,-31.268068313598633,35.62858581542969,158.1335906982422,182.82237243652344,181.2644500732422,178.34371948242188,176.31617736816406,189.71896362304688
31,64,64,42,31,29,26,26,-47.37393569946289,-33.19239044189453,-6.4488725662231445,16.817169189453125,38.890499114990234,12.602877616882324,8.79976749420166,-42.33577346801758,-56.459957122802734,-51.35868835449219,-31.271982192993164,35.61225128173828,160.66455078125,182.82704162597656,181.26942443847656,178.34701538085938,176.31614685058594,189.81224060058594
32,73,58,39,32,30,26,22,-46.83663558959961,-33.145851135253906,-6.4204583168029785,16.836584091186523,38.90176773071289,12.587778091430664,7.2417192459106445,-42.34619903564453,-56.46792984008789,-51.36500549316406,-31.28692626953125,35.599693298339844,169.28147888183594,182.83822631835938,181.28286743164062,178.3574676513672,176.31556701660156,190.0059051513672
29,73,55,40,33,31,24,25,-46.61575698852539,-33.13262176513672,-6.412573337554932,16.84377670288086,38.906211853027344,12.58322811126709,6.870388984680176,-42.349124908447266,-56.47036361694336,-51.367286682128906,-31.292865753173828,35.603816986083984,171.90956115722656,182.84149169921875,181.28701782226562,178.3612518310547,176.3152313232422,190.04345703125
29,65,53,41,34,32,23,25,-46.178157806396484,-33.102874755859375,-6.387468338012695,16.859405517578125,38.91779708862305,12.584697723388672,6.39195442199707,-42.355674743652344,-56.47821044921875,-51.371971130371094,-31.308086395263672,35.6373176574707,178.15940856933594,182.85169982910156,181.30166625976562,178.36997985839844,176.3143310546875,190.16030883789062
29,64,55,40,36,31,21,25,-45.82485580444336,-33.07205581665039,-6.36041784286499,16.869773864746094,38.9254264831543,12.571097373962402,6.4041056632995605,-42.3626594543457,-56.48666763305664,-51.37488555908203,-31.317922592163086,35.7139778137207,182.28514099121094,182.8668212890625,181.31935119628906,178.3760223388672,176.3137969970703,190.3506317138672
31,68,52,40,33,31,21,25,-45.45032501220703,-33.03873825073242,-6.329665660858154,16.87826919555664,38.92870330810547,12.563697814941406,6.838771343231201,-42.370513916015625,-56.49623107910156,-51.376991271972656,-31.3220157623291,35.789852142333984,186.61875915527344,182.89048767089844,181.34266662597656,178.38148498535156,176.3136444091797,190.44483947753906
30,72,56,39,32,30,22,29,-45.27077865600586,-33.02735900878906,-6.318878173828125,16.881519317626953,38.92951202392578,12.566372871398926,6.9447922706604,-42.373291015625,-56.49962615966797,-51.37776565551758,-31.323020935058594,35.80816650390625,187.681884765625,182.89964294433594,181.3513946533203,178.3836669921875,176.31362915039062,190.45578002929688
33,72,59,36,31,30,24,29,-44.67811584472656,-32.99284362792969,-6.285106658935547,16.892168045043945,38.93204879760742,12.58420181274414,7.183137893676758,-42.38173294067383,-56.51018142700195,-51.38014221191406,-31.326168060302734,35.87752914428711,190.0576934814453,182.93055725097656,181.38055419921875,178.39114379882812,176.31362915039062,190.49696350097656
34,78,57,34,32,29,23,32,-44.33128356933594,-32.958255767822266,-6.250004768371582,16.905588150024414,38.935203552246094,12.583266258239746,7.693565845489502,-42.39020919799805,-56.52096939086914,-51.38289260864258,-31.330020904541016,35.9382209777832,192.480224609375,182.96636962890625,181.4138641357422,178.40138244628906,176.3137664794922,190.5322265625
32,84,57,33,31,26,23,32,-44.26497268676758,-32.946903228759766,-6.238192081451416,16.91083526611328,38.93655776977539,12.582679748535156,7.8899946212768555,-42.39305114746094,-56.52463912963867,-51.38392639160156,-31.331663131713867,35.95321273803711,193.2191162109375,182.9791259765625,181.4257354736328,178.4055938720703,176.31387329101562,190.53746032714844
30,84,61,36,30,25,22,34,-44.08967208862305,-32.91410446166992,-6.202390670776367,16.928184509277344,38.941829681396484,12.582071304321289,8.413131713867188,-42.40134811401367,-56.53571701049805,-51.38717269897461,-31.337966918945312,36.00413131713867,195.04620361328125,183.01890563964844,181.46348571777344,178.42010498046875,176.31448364257812,190.58157348632812
31,79,61,40,30,28,23,34,-43.961936950683594,-32.88241195678711,-6.165209770202637,16.948476791381836,38.9485969543457,12.5308256149292,8.840880393981934,-42.40953063964844,-56.54678726196289,-51.39034652709961,-31.345401763916016,36.08720397949219,196.541748046875,183.06182861328125,181.50540161132812,178.43853759765625,176.3158721923828,190.7962646484375
29,89,61,41,34,28,22,30,-43.923728942871094,-32.87226486206055,-6.152731895446777,16.95583152770996,38.95111846923828,12.52795124053955,8.961389541625977,-42.4122428894043,-56.550533294677734,-51.39141845703125,-31.34807586669922,36.09944534301758,196.95176696777344,183.07638549804688,181.52008056640625,178.4455108642578,176.31651306152344,190.81417846679688
28,83,62,41,30,29,24,28,-43.844154357910156,-32.844505310058594,-6.116530418395996,16.978816986083984,38.95916748046875,12.523355484008789,9.404776573181152,-42.42002868652344,-56.56168746948242,-51.39470672607422,-31.35664176940918,36.12010192871094,198.23410034179688,183.11940002441406,181.56434631347656,178.46798706054688,176.3186798095703,190.83534240722656
28,78,62,45,31,30,25,29,-43.75945281982422,-32.82844161987305,-6.094069957733154,16.994049072265625,38.96479415893555,12.52522087097168,9.616966247558594,-42.42477035522461,-56.56889724731445,-51.396873474121094,-31.362850189208984,36.1253547668457,198.86441040039062,183.14698791503906,181.59315490722656,178.4833984375,176.3202362060547,190.8380126953125
28,86,58,41,30,31,26,28,-43.63170623779297,-32.81389617919922,-6.072635650634766,17.007984161376953,38.97061538696289,12.529342651367188,9.741042137145996,-42.42913818359375,-56.57585144042969,-51.398651123046875,-31.36941909790039,36.14742660522461,199.30026245117188,183.17344665527344,181.6214599609375,178.49795532226562,176.3218994140625,190.8730010986328
28,85,55,44,35,29,25,24,-43.413658142089844,-32.79506301879883,-6.043911933898926,17.02419662475586,38.977813720703125,12.550399780273438,9.839252471923828,-42.434452056884766,-56.58478546142578,-51.400203704833984,-31.37735939025879,36.19816589355469,199.708740234375,183.2084503173828,181.66026306152344,178.5154571533203,176.3241729736328,190.95132446289062
28,74,62,45,34,28,25,26,-43.24932098388672,-32.785064697265625,-6.029184341430664,17.031843185424805,38.98097610473633,12.559263229370117,9.864013671875,-42.4369010925293,-56.58907699584961,-51.400657653808594,-31.3806209564209,36.25931930541992,199.8777618408203,183.22630310058594,181.68026733398438,178.52386474609375,176.32528686523438,191.09922790527344
